Student_ID,Age,Class,Math_Score,Science_Score,English_Score,Extracurricular_Score,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Percentage,Career_Field,Subfield
2428,17,12th,91,98,105,8,9,7,8,8,2,99,IT Professional,Eternal Programming
2429,18,12th,97,109,103,9,8,9,9,7,2,105,Business,Legendary Commerce
2430,17,12th,86,75,87,8,8,6,4,7,3,83,IT Professional,Apex Programming
2431,16,12th,83,82,85,8,7,6,7,8,3,83,IT Professional,Reality Programming
2432,16,12th,79,71,97,8,7,9,7,9,3,82,Lawyer,Heroic Law
2433,16,11th,96,113,120,8,9,7,8,8,2,114,IT Professional,Supreme Programming
2434,18,12th,102,110,96,3,8,8,5,7,2,103,Accountant,Apex Finance
2435,17,11th,94,75,91,9,8,6,6,8,3,87,Business,Finance
2436,18,12th,94,96,85,5,7,9,6,8,2,92,Doctor,Gastroenterology
2437,18,12th,87,96,100,8,9,9,9,7,2,96,Lawyer,Cosmic Law
2438,18,12th,96,98,87,6,7,8,7,8,2,94,Doctor,Universal Medicine
2439,16,11th,100,102,92,7,9,9,7,8,2,98,Engineer,Transcendent Engineering
2440,18,11th,75,72,97,8,8,8,7,7,3,81,Psychologist,Epic Psychology
2441,16,11th,67,65,93,10,9,7,6,6,3,75,Designer,Interior Design
2442,18,11th,102,105,79,6,10,6,6,7,3,95,Scientist,Divine Science
2443,17,12th,42,38,103,10,9,5,9,9,2,62,Musician,Transcendent Music
2444,16,11th,102,78,73,3,9,6,6,8,3,84,Accountant,Dimensional Accounting
2445,16,11th,82,86,98,8,10,9,7,9,3,89,IT Professional,Perfect Programming
2446,17,12th,77,83,102,9,10,6,5,6,3,87,Psychologist,Neuropsychology
2447,16,11th,94,87,91,9,7,9,6,7,3,91,Business,Infinite Economy
2448,17,12th,95,95,83,6,10,9,6,8,3,91,Scientist,Neuroscience
2449,18,11th,76,74,98,9,8,9,5,7,3,83,Psychologist,Child Psychology
2450,16,11th,100,83,85,3,7,7,4,9,3,89,Accountant,Management Accounting
2451,18,12th,54,50,102,10,10,9,6,9,3,69,Artist,Apex Art
2452,18,11th,86,83,99,8,8,9,7,6,3,89,IT Professional,Supreme Computing
2453,18,11th,82,91,91,8,9,6,8,9,3,88,IT Professional,Artificial Intelligence
2454,16,11th,94,73,88,9,8,6,5,8,2,85,Business,Epic Economy
2455,16,12th,70,66,96,9,9,6,9,9,3,77,Designer,Cosmic Design
2456,18,12th,98,102,81,6,8,6,8,9,3,94,Scientist,Consciousness Research
2457,17,12th,89,94,101,8,9,7,9,8,2,95,IT Professional,Reality Programming
2458,17,12th,89,79,93,9,9,9,10,7,2,87,Business,Impact Investing
2459,16,12th,53,50,97,10,10,8,8,6,3,67,Artist,Omniscient Art
2460,18,11th,76,75,93,9,7,6,4,6,3,81,Psychologist,Apex Psychology
2461,16,12th,98,98,79,5,7,9,4,9,3,92,Scientist,Transcendent Science
2462,16,11th,90,89,86,8,10,8,5,7,2,88,IT Professional,Multidimensional Computing
2463,16,12th,69,79,94,8,8,7,5,6,2,81,Psychologist,Educational Psychology
2464,17,12th,82,83,100,7,10,6,4,7,2,88,Lawyer,AI and Robotics Law
2465,18,12th,99,91,78,6,8,7,5,9,2,89,Engineer,Omnipotent Engineering
2466,17,12th,95,97,81,6,8,9,6,7,2,91,Scientist,Artificial Intelligence
2467,18,12th,82,84,95,7,9,6,8,9,3,87,Lawyer,Pinnacle Law
2468,16,11th,79,76,94,7,9,8,8,8,3,83,Lawyer,Sports Law
2469,17,12th,75,70,94,8,8,8,9,8,3,80,Lawyer,Real Estate Law
2470,18,11th,81,74,93,7,8,9,8,9,2,83,Lawyer,Infinite Law
2471,17,12th,82,80,102,8,9,7,7,6,3,88,Teacher,Ultimate Education
2472,16,12th,51,38,96,10,10,6,7,6,3,62,Musician,Bioacoustics
2473,16,12th,84,87,92,9,8,9,6,6,2,88,IT Professional,Supreme Programming
2474,17,11th,79,94,90,9,9,8,9,7,3,88,IT Professional,Heroic Programming
2475,18,12th,86,79,103,7,9,6,9,8,2,89,Lawyer,Aviation Law
2476,18,12th,88,82,90,9,10,8,6,6,2,87,IT Professional,Transcendent Computing
2477,17,12th,41,50,95,10,10,7,9,7,2,62,Musician,Live Sound Engineering
2478,16,11th,40,45,100,10,7,7,8,7,3,62,Musician,Supreme Music
2479,18,12th,76,76,98,9,8,7,8,9,2,83,Psychologist,Infinite Psychology
2480,17,12th,94,91,94,3,7,8,5,8,2,93,Accountant,Divine Finance
2481,16,12th,83,91,99,7,7,7,7,7,2,91,Teacher,Fusion Education
2482,17,12th,88,100,87,6,7,6,9,9,3,92,Doctor,Quantum Medicine
2483,16,11th,82,75,99,9,10,7,6,9,2,85,Business,Fusion Economics
2484,17,12th,72,86,103,8,9,6,5,8,3,87,Psychologist,Fusion Psychology
2485,18,11th,99,101,89,6,7,8,4,9,3,96,Engineer,Epic Engineering
2486,18,12th,81,96,99,7,9,7,8,9,2,92,Teacher,Omniscient Learning
2487,17,11th,86,79,102,8,8,7,4,9,3,89,Lawyer,Omnipotent Law
2488,17,11th,104,95,88,6,10,7,5,9,2,96,Pilot,Omniscient Pilot
2489,16,12th,69,70,94,9,8,6,7,7,2,78,Designer,Environmental Design
2490,16,11th,94,100,89,6,10,9,5,8,3,94,Pilot,Multidimensional Pilot
2491,16,12th,72,87,100,9,9,7,4,7,2,86,Psychologist,Dimensional Psychology
2492,17,11th,41,39,106,10,9,8,7,7,3,62,Musician,Dimensional Music
2493,16,12th,42,49,106,10,7,9,9,9,3,66,Musician,Divine Music
2494,16,11th,70,76,99,10,10,6,9,8,2,81,Designer,Transcendent Design
2495,18,12th,85,98,104,8,8,8,9,8,3,97,Lawyer,Final Law
2496,18,11th,87,94,96,9,9,8,9,9,2,92,IT Professional,Omniscient Programming
2497,18,12th,72,78,96,9,9,8,9,9,2,82,Psychologist,Social Psychology
2498,16,11th,61,54,96,10,7,8,4,6,2,70,Artist,Omnipotent Art
2499,18,11th,92,99,87,5,7,8,9,8,2,93,Pilot,Cosmic Pilot
2500,18,11th,92,104,78,6,10,9,6,8,3,91,Scientist,Perfect Science
2501,17,11th,69,84,100,8,10,9,9,8,2,84,Psychologist,Ultimate Psychology
2502,17,12th,97,97,88,5,9,6,9,7,3,94,Doctor,Mythical Medicine
2503,17,11th,83,83,100,7,8,7,7,8,3,89,Lawyer,Intellectual Property Law
2504,18,12th,70,68,94,9,9,5,9,8,2,77,Designer,Exhibition Design
2505,16,11th,76,78,94,8,8,7,8,9,3,82,Teacher,History
2506,17,12th,81,71,95,7,7,9,8,8,2,82,Lawyer,Constitutional Law
2507,18,11th,72,72,104,8,7,8,7,8,3,83,Psychologist,Perfect Psychology
2508,17,12th,84,95,103,8,8,8,9,8,3,95,Lawyer,Absolute Law
2509,17,11th,59,57,92,10,7,8,5,7,3,69,Artist,Reality Art
2510,17,11th,70,65,93,9,8,6,6,8,2,76,Designer,Mythical Design
2511,17,12th,69,82,98,8,8,9,7,7,2,83,Psychologist,Summit Psychology
2512,17,11th,92,84,88,9,9,8,7,7,2,88,Business,Master Business
2513,17,12th,50,46,102,9,9,6,8,8,2,68,Artist,Omnipotent Art
2514,18,12th,94,89,98,8,7,9,6,7,2,94,Business,Venture Capital
2515,18,12th,45,41,97,10,9,5,9,8,2,62,Musician,Infinite Music
2516,18,11th,88,92,89,6,7,7,8,6,2,90,Doctor,Legendary Medicine
2517,16,11th,105,101,80,5,9,8,7,6,3,95,Scientist,Research Scientist
2518,18,12th,90,87,86,6,8,9,7,6,3,88,Engineer,Nanotechnology
2519,16,11th,92,94,98,9,8,9,9,7,2,95,Business,Universal Commerce
2520,17,12th,94,95,80,5,9,8,5,8,3,90,Scientist,Computational Biology
2521,18,12th,75,91,104,10,10,6,9,8,2,90,Designer,Ultimate Design
2522,17,12th,84,71,100,8,10,7,8,9,2,85,Lawyer,Real Estate Law
2523,18,11th,96,102,85,5,8,6,8,9,3,94,Scientist,Consciousness Research
2524,16,11th,91,75,94,9,10,8,8,7,3,87,IT Professional,Software Development
2525,17,11th,92,85,99,9,9,9,4,7,2,92,Business,Omnipresent Economy
2526,17,12th,99,101,91,7,9,8,7,8,3,97,Engineer,Divine Engineering
2527,17,11th,59,55,105,9,10,8,5,9,3,73,Artist,Summit Art
2528,17,11th,84,72,89,8,7,8,8,9,3,82,Business,Transcendent Business
2529,17,11th,82,76,95,8,7,8,4,8,3,84,Lawyer,Zenith Law
2530,18,11th,88,100,85,5,9,7,4,7,2,91,Pilot,Atmospheric Research Pilot
2531,17,12th,55,52,100,9,8,6,9,6,2,69,Artist,Quantum Art
2532,18,12th,98,101,81,5,10,7,6,7,3,93,Doctor,Pathology
2533,16,11th,90,85,87,5,8,9,9,8,3,87,Engineer,Absolute Engineering
2534,17,11th,48,40,98,10,9,7,7,6,3,62,Musician,Apex Music
2535,16,12th,84,90,103,7,9,8,4,9,3,92,Teacher,Perfect Learning
2536,17,11th,88,84,85,5,9,8,6,8,3,86,Pilot,Longevity Pilot
2537,16,11th,54,50,98,9,9,6,8,8,3,68,Artist,Eternal Art
2538,16,11th,97,94,83,5,7,8,7,9,2,91,Doctor,Maximum Medicine
2539,16,12th,55,50,108,9,7,8,5,9,2,71,Artist,Infinite Art
2540,16,12th,73,75,95,8,8,7,7,6,2,81,Psychologist,Digital Psychology
2541,16,12th,58,45,103,10,10,9,9,8,3,69,Artist,Installation Art
2542,17,12th,80,78,95,7,9,8,8,8,2,84,Lawyer,AI and Robotics Law
2543,18,12th,102,104,94,7,9,9,7,8,2,100,Engineer,Absolute Engineering
2544,16,11th,97,103,103,9,9,9,10,7,2,102,Business,Ultimate Business
2545,18,12th,73,87,93,8,10,9,4,9,2,84,Psychologist,Universal Psychology
2546,18,12th,99,90,85,6,10,8,4,8,2,91,Doctor,Pinnacle Medicine
2547,18,12th,99,101,90,6,8,8,7,8,3,97,Doctor,Divine Medicine
2548,17,12th,51,45,104,9,10,7,9,9,2,67,Artist,Installation Art
2549,17,12th,58,56,106,10,9,8,6,8,3,73,Artist,Sculpture
2550,16,11th,89,90,93,9,10,9,4,9,2,91,IT Professional,Neural Interfaces
2551,16,11th,71,81,101,8,7,9,5,6,2,84,Psychologist,Rehabilitation Psychology
2552,18,11th,104,100,86,5,10,6,7,9,3,97,Scientist,Research Scientist
2553,18,12th,102,98,93,6,8,8,8,6,2,98,Pilot,Superior Pilot
2554,16,11th,75,86,94,9,9,7,9,8,2,85,Psychologist,Divine Psychology
2555,18,12th,50,49,102,9,8,9,7,7,2,67,Artist,Fusion Art
2556,17,12th,97,95,81,5,10,6,8,6,2,91,Pilot,Electric Aircraft Pilot
2557,17,11th,82,79,101,8,10,8,9,7,2,87,Teacher,Future Skills Education
2558,16,12th,95,87,86,6,8,9,7,6,2,89,Engineer,Mythical Engineering
2559,16,12th,103,96,95,6,9,7,4,7,2,98,Pilot,Corporate Pilot
2560,18,12th,96,99,89,6,9,8,6,6,3,95,Pilot,Peak Pilot
2561,16,11th,98,89,87,5,8,6,5,9,3,91,Pilot,Complete Pilot
2562,18,12th,100,96,91,5,7,8,7,7,2,96,Pilot,Omnipotent Pilot
2563,16,12th,76,72,96,8,9,6,6,9,3,81,Psychologist,Superior Psychology
2564,18,12th,80,103,105,9,9,8,9,8,2,98,Psychologist,Ultimate Psychology
2565,17,11th,63,60,91,9,9,8,7,9,3,71,Designer,Zenith Design
2566,16,11th,84,75,91,8,8,7,7,7,3,83,IT Professional,Robotics Programming
2567,16,11th,98,94,89,5,7,9,7,7,2,94,Pilot,Ultimate Pilot
2568,16,11th,69,65,92,9,9,5,8,9,3,76,Designer,Web Design
2569,17,12th,50,48,96,10,7,9,7,6,2,65,Artist,Legendary Art
2570,17,12th,97,92,81,6,10,9,9,7,3,90,Pilot,Supreme Pilot
2571,17,12th,105,107,97,7,9,8,7,7,2,103,Engineer,Legendary Engineering
2572,16,12th,104,105,82,6,8,8,5,7,2,97,Scientist,Omnipresent Science
2573,17,11th,96,99,81,6,9,7,8,9,2,92,Scientist,Maximum Science
2574,16,11th,100,96,91,6,8,8,8,6,2,96,Pilot,Maximum Pilot
2575,17,12th,96,98,88,7,9,8,7,7,2,94,Engineer,Universal Engineering
2576,16,12th,90,94,88,5,9,9,9,6,3,91,Doctor,Multidimensional Medicine
2577,17,12th,94,98,87,6,7,8,4,7,2,93,Doctor,Final Medicine
2578,18,12th,82,111,107,8,9,7,8,8,2,103,Psychologist,Heroic Psychology
2579,16,11th,86,101,105,8,8,8,9,8,3,99,Lawyer,Peak Law
2580,16,11th,38,34,104,10,9,5,9,8,2,62,Musician,Superior Music
2581,16,12th,83,84,97,9,9,9,6,7,2,88,IT Professional,Game Development
2582,18,12th,58,54,94,9,9,6,8,8,2,69,Artist,Installation Art
2583,17,12th,72,75,96,9,8,8,9,9,2,81,Psychologist,Positive Psychology
2584,16,11th,93,74,89,8,9,8,5,9,3,85,Business,Finance
2585,18,12th,49,45,97,9,8,6,8,8,2,64,Musician,Eternal Music
2586,18,11th,86,89,90,9,8,8,6,6,3,88,IT Professional,Immortal Programming
2587,17,11th,54,45,100,10,8,7,7,9,3,66,Artist,Longevity Art
2588,18,11th,104,76,73,4,8,8,6,7,2,84,Accountant,Management Accounting
2589,17,12th,82,81,102,7,10,8,9,6,3,88,Teacher,Consciousness Education
2590,16,11th,60,49,99,9,9,9,5,6,3,69,Artist,Graphic Arts
2591,16,11th,95,97,87,7,9,8,7,8,3,93,Engineer,Infinite Energy Systems
2592,16,12th,64,66,97,10,10,6,8,9,2,76,Designer,Godlike Design
2593,18,11th,86,79,95,8,7,9,8,6,3,87,IT Professional,Elite Systems
2594,17,11th,68,72,102,8,9,6,4,9,2,81,Psychologist,Virtual Reality Therapy
2595,18,11th,90,100,85,5,10,7,8,7,2,92,Doctor,Gastroenterology
2596,18,11th,65,68,97,9,10,6,6,9,2,77,Designer,Packaging Design
2597,16,11th,51,47,97,10,10,5,9,9,3,65,Artist,Longevity Art
2598,18,12th,43,39,105,10,10,5,9,9,3,65,Artist,Peak Art
2599,17,11th,98,82,72,4,7,7,9,8,2,84,Accountant,Total Finance
2600,16,12th,51,42,104,10,8,6,8,7,3,66,Musician,Premier Music
2601,17,12th,84,76,95,9,9,6,5,6,2,85,IT Professional,Perfect Programming
2602,17,12th,94,95,85,5,9,7,6,8,2,91,Doctor,Regenerative Medicine
2603,16,12th,96,93,87,6,10,6,7,6,3,92,Engineer,Computer Science Engineering
2604,16,12th,83,93,93,8,7,8,9,8,3,90,Teacher,Omniscient Learning
2605,16,12th,85,80,92,9,10,7,4,8,3,86,Business,Digital Transformation
2606,16,11th,39,35,103,10,9,5,9,9,3,61,Musician,Final Music
2607,18,12th,75,93,103,10,10,6,8,9,2,91,Designer,Zenith Design
2608,17,12th,59,54,93,10,10,5,8,9,3,69,Artist,Painting
2609,18,12th,71,74,93,9,10,6,6,6,2,79,Designer,Transcendent Design
2610,17,11th,74,85,96,9,10,9,6,9,3,85,Psychologist,Maximum Psychology
2611,16,11th,42,38,98,10,10,6,7,7,3,59,Musician,Film Scoring
2612,16,12th,90,87,90,9,9,9,9,6,3,89,Business,Ultimate Business
2613,17,12th,95,100,88,5,10,9,5,7,3,94,Doctor,Total Medicine
2614,16,11th,93,103,87,5,7,9,7,8,3,94,Scientist,Ultimate Science
2615,16,11th,96,121,128,9,8,8,9,7,3,122,IT Professional,Celestial Systems
2616,16,12th,102,101,92,5,7,8,7,9,2,98,Pilot,Apex Pilot
2617,16,11th,97,96,80,6,10,8,8,9,3,91,Scientist,Environmental Scientist
2618,17,12th,48,53,108,10,9,7,7,9,2,70,Artist,Space Art
2619,16,11th,51,47,102,9,9,6,9,8,2,69,Artist,Total Art
2620,16,11th,72,75,98,8,8,7,9,7,2,82,Psychologist,Universal Psychology
2621,16,11th,80,89,97,8,9,8,9,8,2,88,Teacher,Consciousness Education
2622,16,12th,79,94,101,8,8,8,8,6,3,91,Teacher,Zenith Education
2623,17,12th,101,102,87,6,8,9,6,8,2,98,Scientist,Divine Science
2624,16,11th,98,99,81,7,10,8,5,6,2,93,Engineer,Peak Engineering
2625,17,11th,96,94,80,6,9,8,7,6,3,90,Doctor,Omniscient Medicine
2626,17,12th,101,103,92,6,8,8,7,8,3,99,Doctor,Final Medicine
2627,16,11th,91,110,106,7,9,8,8,8,2,105,Lawyer,Mythical Law
2628,17,12th,40,42,95,10,8,7,8,7,3,59,Musician,Music Therapy
2629,17,11th,91,95,89,6,8,6,9,7,3,92,Engineer,Grand Engineering
2630,17,12th,97,122,129,9,8,8,8,8,2,123,IT Professional,Eternal Computing
2631,16,12th,99,103,80,5,10,9,7,9,3,94,Scientist,Superior Science
2632,16,11th,76,74,99,8,8,9,6,9,2,83,Lawyer,AI and Robotics Law
2633,17,12th,97,99,89,6,8,9,6,7,2,95,Engineer,Consciousness Technology
2634,17,11th,83,88,97,8,9,8,9,6,3,89,IT Professional,Pinnacle Computing
2635,18,12th,52,45,101,9,7,7,8,8,3,66,Artist,Reality Art
2636,17,12th,64,63,98,10,8,6,8,7,2,75,Designer,Apex Design
2637,16,12th,101,91,93,3,8,8,8,7,3,95,Accountant,Heroic Finance
2638,17,12th,93,98,91,5,8,7,8,8,3,94,Pilot,Flight Engineer
2639,17,12th,71,75,96,9,9,5,8,9,2,81,Designer,Consciousness Design
2640,16,11th,63,61,96,10,10,6,9,9,2,73,Designer,Packaging Design
2641,16,12th,45,41,93,9,10,6,9,6,2,60,Musician,Superior Music
2642,18,12th,89,81,82,4,7,8,9,9,3,84,Accountant,Longevity Finance
2643,17,12th,106,108,98,6,8,9,6,8,2,104,Engineer,Premier Engineering
2644,16,11th,104,100,95,5,7,8,7,7,2,100,Pilot,Mythical Pilot
2645,17,12th,101,91,83,6,7,7,8,7,2,92,Pilot,Omniscient Pilot
2646,18,12th,86,94,84,6,7,9,5,9,3,88,Engineer,Civil Engineering
2647,18,12th,95,110,117,8,9,7,8,8,2,111,IT Professional,Omnipotent Programming
2648,17,11th,102,84,94,3,9,9,9,7,2,93,Accountant,Absolute Finance
2649,16,11th,72,82,95,8,8,9,5,9,3,83,Teacher,Heroic Learning
2650,18,12th,73,78,98,8,8,7,8,9,3,83,Psychologist,Apex Psychology
2651,17,11th,44,48,95,10,10,9,6,7,3,62,Musician,Transcendent Music
2652,16,12th,78,81,99,8,10,7,9,6,2,86,Teacher,Music Education
2653,18,12th,68,68,93,10,8,8,9,6,3,76,Designer,Premier Design
2654,18,11th,82,83,95,7,10,9,5,6,3,87,Teacher,Apex Learning
2655,18,12th,89,94,86,3,7,9,5,9,2,90,Accountant,Transcendent Finance
2656,18,12th,99,100,84,6,8,6,7,7,3,94,Doctor,Emergency Medicine
2657,17,12th,84,73,88,9,8,8,9,8,2,82,Business,Operations Management
2658,18,12th,104,104,79,6,8,7,6,7,2,96,Scientist,Zenith Science
2659,16,12th,89,84,93,9,7,7,7,6,2,89,IT Professional,Zenith Computing
2660,17,11th,76,80,97,7,8,8,6,6,2,84,Lawyer,Environmental Law
2661,16,11th,44,39,102,9,10,9,4,8,2,62,Musician,Omniscient Music
2662,17,12th,82,109,107,9,9,8,9,8,2,102,Psychologist,Master Psychology
2663,16,12th,99,105,79,5,9,6,8,6,2,94,Scientist,Data Scientist
2664,17,12th,87,116,107,9,9,7,9,9,2,107,Teacher,Heroic Learning
2665,17,11th,101,95,79,7,9,6,4,8,3,92,Engineer,Transcendent Engineering
2666,17,11th,76,84,101,9,7,6,9,8,2,87,Psychologist,Absolute Psychology
2667,18,11th,74,80,103,8,9,9,6,7,3,86,Teacher,Superior Education
2668,18,12th,47,43,98,10,9,5,9,9,2,62,Musician,Multidimensional Music
2669,17,12th,44,40,96,9,10,6,6,6,3,60,Musician,Omnipotent Music
2670,18,12th,102,86,91,5,10,8,9,7,3,93,Pilot,Zenith Pilot
2671,16,11th,53,47,99,10,8,8,4,8,2,66,Musician,Apex Music
2672,18,11th,93,96,86,7,8,6,7,8,2,92,Engineer,Longevity Engineering
2673,18,11th,99,98,92,5,8,6,4,8,2,96,Pilot,Master Pilot
2674,16,11th,88,117,106,7,9,7,8,9,2,106,Teacher,Mythical Learning
2675,18,11th,77,76,95,8,10,7,6,8,3,83,Psychologist,Longevity Psychology
2676,16,12th,92,85,75,6,7,7,6,6,2,84,Engineer,Renewable Energy
2677,16,11th,75,90,96,7,9,8,5,6,3,87,Teacher,Omnipotent Education
2678,16,11th,59,47,104,10,8,7,5,9,3,70,Artist,Mythical Art
2679,17,12th,72,63,94,9,9,8,5,9,2,76,Designer,Web Design
2680,17,12th,90,119,108,8,9,8,9,8,2,108,Teacher,Legendary Education
2681,17,11th,83,79,88,8,8,6,7,6,2,83,IT Professional,Apex Programming
2682,17,12th,98,98,88,3,8,8,5,7,2,95,Accountant,Perfect Finance
2683,17,11th,66,69,96,9,9,7,7,6,3,77,Designer,Omniscient Design
2684,16,12th,102,94,92,6,8,6,5,7,2,96,Pilot,Grand Pilot
2685,18,11th,79,83,87,8,8,7,8,6,3,83,IT Professional,Cybersecurity
2686,16,11th,89,73,99,8,7,9,6,8,2,87,Business,Pinnacle Business
2687,16,12th,101,85,83,5,10,9,5,9,2,90,Pilot,Transcendent Pilot
2688,18,11th,74,67,95,9,10,9,5,6,2,79,Designer,Godlike Design
2689,16,12th,92,85,98,9,8,6,6,6,3,92,Business,Absolute Business
2690,17,12th,50,40,107,9,8,8,7,8,3,66,Musician,Quantum Music
2691,17,12th,99,76,87,3,9,6,4,6,2,87,Accountant,Carbon Accounting
2692,18,12th,69,66,96,10,9,9,5,7,3,77,Designer,Ultimate Design
2693,16,11th,41,50,102,9,9,9,6,9,3,64,Musician,Legendary Music
2694,16,11th,54,50,93,9,8,6,8,8,3,66,Musician,Sound Engineering
2695,18,11th,81,71,103,8,9,9,4,8,2,85,Lawyer,Grand Law
2696,16,11th,54,51,95,9,9,8,4,7,3,67,Artist,Painting
2697,18,12th,74,85,99,9,9,8,9,8,2,86,Psychologist,Multidimensional Psychology
2698,17,12th,105,113,99,4,7,9,4,7,3,106,Accountant,Peak Finance
2699,17,12th,85,85,100,9,10,6,4,8,2,90,Business,Perfect Business
2700,16,11th,106,108,97,6,7,8,7,8,2,104,Doctor,Eternal Medicine
2701,16,12th,92,87,91,5,8,7,7,8,3,90,Engineer,Biomedical Engineering
2702,16,11th,68,76,97,9,7,9,9,8,3,80,Psychologist,Elite Psychology
2703,16,12th,82,91,92,9,10,7,9,6,3,88,IT Professional,Complete Computing
2704,17,12th,97,98,83,5,9,8,5,8,3,94,Scientist,Infinite Science
2705,16,12th,94,96,77,7,8,8,9,9,3,89,Engineer,Premier Engineering
2706,16,11th,91,85,97,9,9,9,10,7,2,91,Business,Multidimensional Business
2707,17,11th,79,84,93,7,10,9,5,6,3,85,Lawyer,Criminal Law
2708,16,11th,68,82,103,8,10,7,7,9,2,84,Psychologist,Dimensional Psychology
2709,16,11th,45,41,101,9,8,6,8,8,2,64,Musician,Omnipotent Music
2710,18,11th,77,72,96,7,7,8,8,9,3,82,Lawyer,Ultimate Law
2711,17,11th,76,90,92,8,9,6,9,7,3,86,Teacher,Curriculum Development
2712,16,11th,82,78,92,9,9,7,9,9,3,84,IT Professional,Software Development
2713,18,12th,96,96,82,6,9,6,4,8,3,91,Pilot,Flight Instructor
2714,16,11th,94,93,80,5,7,9,4,8,2,89,Doctor,Pulmonology
2715,17,12th,74,67,97,9,9,8,8,7,3,79,Designer,Maximum Design
2716,18,12th,96,115,122,8,9,7,9,8,2,116,IT Professional,Summit Programming
2717,18,11th,93,94,87,6,8,6,9,9,3,91,Scientist,Omniscient Science
2718,16,12th,80,81,91,9,8,8,7,7,2,84,IT Professional,Universal Computing
2719,18,12th,75,82,92,8,9,8,8,8,2,83,Teacher,Computer Science Education
2720,16,11th,50,46,95,10,9,5,9,8,2,63,Musician,Audio Production
2721,17,11th,91,94,83,7,7,9,8,8,3,89,Engineer,Space Technology
2722,18,12th,40,40,94,10,9,6,9,9,3,58,Musician,Grand Music
2723,16,12th,79,91,97,7,8,8,9,8,2,89,Teacher,Master Education
2724,17,12th,97,95,84,5,7,6,8,9,2,92,Engineer,Grand Engineering
2725,16,12th,63,59,90,10,9,6,8,7,2,71,Designer,Space Design
2726,18,12th,51,47,97,10,8,6,7,8,3,65,Musician,Omnipresent Music
2727,18,12th,89,89,89,5,7,7,4,9,3,89,Pilot,Divine Pilot
2728,18,11th,71,68,98,10,10,9,4,7,3,79,Designer,Web Design
2729,18,11th,70,77,93,9,8,8,6,9,3,80,Psychologist,Cosmic Psychology
2730,16,12th,65,72,90,10,8,7,5,7,2,76,Designer,Peak Design
2731,18,12th,84,80,101,8,8,8,5,7,3,88,Business,Private Equity
2732,16,11th,48,44,98,9,8,6,8,8,2,64,Musician,Omniscient Music
2733,17,11th,64,72,96,9,7,7,5,6,3,77,Designer,Omniscient Design
2734,17,12th,89,94,97,9,10,9,4,7,2,93,IT Professional,Summit Programming
2735,18,11th,100,90,78,7,7,8,4,6,2,89,Engineer,Environmental Engineering
2736,17,12th,61,45,100,9,8,8,9,7,2,69,Artist,Fusion Art
2737,18,12th,72,83,97,7,7,7,6,6,3,84,Teacher,Infinite Education
2738,17,12th,89,108,108,8,8,9,9,7,2,104,Lawyer,Legendary Law
2739,18,11th,103,92,79,3,7,8,8,6,3,91,Accountant,Maximum Finance
2740,17,12th,79,85,90,9,10,6,5,7,3,85,IT Professional,Omniscient Programming
2741,17,12th,90,101,91,5,8,9,4,7,3,94,Engineer,Civil Engineering
2742,17,12th,81,94,97,8,9,8,8,8,2,91,Teacher,Infinite Education
2743,18,12th,95,118,125,9,8,8,9,7,3,119,IT Professional,Epic Systems
2744,16,11th,53,48,102,10,7,9,8,8,2,68,Musician,Audio Production
2745,16,11th,94,92,100,9,9,9,9,7,3,96,Business,Omnipresent Economy
2746,18,12th,99,93,89,6,7,7,8,9,3,94,Doctor,Infinite Life Medicine
2747,17,12th,82,79,99,8,9,6,6,9,2,87,Lawyer,Technology Law
2748,17,11th,84,87,88,9,10,7,6,6,2,86,Business,Sustainable Business
2749,17,12th,75,82,92,8,8,8,4,6,2,83,Teacher,Global Education
2750,17,11th,86,89,97,9,9,7,9,7,2,91,Business,Cosmic Economy
2751,16,12th,80,94,89,9,7,9,7,6,3,88,IT Professional,Peak Systems
2752,16,12th,87,90,82,3,10,6,7,9,3,86,Accountant,Transcendent Finance
2753,18,12th,90,76,92,8,9,9,8,7,3,86,IT Professional,Cloud Computing
2754,16,12th,83,92,94,9,9,6,8,9,2,90,IT Professional,Quantum Software
2755,16,11th,89,83,97,8,7,6,9,9,3,90,Business,Social Entrepreneurship
2756,17,12th,103,98,83,5,10,7,6,9,2,95,Scientist,Pinnacle Science
2757,18,12th,90,93,82,5,9,8,4,9,3,88,Doctor,Cosmic Medicine
2758,17,12th,98,94,87,5,10,7,4,9,2,93,Doctor,Superior Medicine
2759,18,12th,87,102,106,8,8,9,9,7,2,100,Lawyer,Pinnacle Law
2760,16,12th,87,100,84,6,10,8,5,9,3,90,Doctor,Epic Medicine
2761,17,12th,74,79,92,8,9,9,9,8,2,82,Teacher,Epic Education
2762,16,11th,50,55,100,9,7,7,5,7,3,68,Artist,Digital Art
2763,18,12th,75,86,98,9,9,8,8,9,3,86,Psychologist,Fusion Psychology
2764,17,11th,78,78,94,8,7,6,9,6,2,83,Lawyer,Consciousness Law
2765,18,11th,99,101,80,6,8,9,6,8,2,93,Scientist,Absolute Science
2766,16,11th,93,94,84,6,8,6,6,7,2,90,Engineer,Biotechnology Engineering
2767,17,11th,73,82,95,9,10,8,8,6,2,83,Psychologist,Pinnacle Psychology
2768,18,12th,96,77,87,3,7,7,9,7,2,87,Accountant,ESG Reporting
