Student_ID,Math_Score,Science_Score,English_Score,Extracurricular_Score,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Percentage,Career_Field,Subfield,Career_Subfield
1933,90,100,72,7,7,10,8,9,4,85,Doctor,Pediatrics,Doctor → Pediatrics
1934,100,94,75,4,8,8,4,6,6,82,Engineer,Computer Science,Engineer → Computer Science
1935,77,70,85,7,9,7,6,7,7,74,IT Professional,AI/ML,IT Professional → AI/ML
1936,92,92,80,5,8,9,6,8,4,81,Doctor,Psychiatry,Doctor → Psychiatry
1937,88,98,84,4,6,9,5,9,3,80,Doctor,Orthopedics,Doctor → Orthopedics
1938,78,92,76,6,7,8,6,8,3,78,Doctor,Pediatrics,Doctor → Pediatrics
1939,85,86,82,3,8,8,7,8,2,74,Engineer,Electrical,Engineer → Electrical
1940,87,90,78,6,9,10,9,10,3,80,Teacher,Mathematics,Teacher → Mathematics
1941,95,76,75,8,9,7,5,5,6,82,IT Professional,UI/UX,IT Professional → UI/UX
1942,87,93,85,7,9,9,6,7,2,84,Scientist,Physics,Scientist → Physics
1943,89,76,85,8,9,9,9,9,6,82,Business,Operations,Business → Operations
1944,67,67,70,8,6,10,8,6,5,70,Business,Finance,Business → Finance
1945,84,67,98,5,9,8,8,6,6,75,Lawyer,Public Interest,Lawyer → Public Interest
1946,74,58,91,7,9,9,9,8,6,72,Business,Entrepreneurship,Business → Entrepreneurship
1947,89,75,71,8,9,7,4,5,4,79,IT Professional,Cybersecurity,IT Professional → Cybersecurity
1948,86,85,84,7,10,7,5,6,4,81,IT Professional,AI/ML,IT Professional → AI/ML
1949,95,85,70,4,8,10,5,9,3,77,Doctor,Cardiology,Doctor → Cardiology
1950,87,85,70,3,7,9,5,8,2,71,Doctor,Pediatrics,Doctor → Pediatrics
1951,79,86,81,7,8,10,6,9,4,80,Doctor,Neurosurgery,Doctor → Neurosurgery
1952,85,76,87,8,8,8,9,5,3,82,Lawyer,Public Interest,Lawyer → Public Interest
1953,86,88,70,7,8,9,8,8,3,80,Doctor,Psychiatry,Doctor → Psychiatry
1954,86,89,74,7,8,10,6,9,3,81,Doctor,Neurosurgery,Doctor → Neurosurgery
1955,90,80,83,8,8,9,9,9,5,84,Teacher,Administration,Teacher → Administration
1956,73,72,80,4,8,8,6,8,5,67,Lawyer,Public Interest,Lawyer → Public Interest
1957,90,80,72,5,9,7,7,8,5,76,Engineer,Electrical,Engineer → Electrical
1958,86,100,70,5,9,9,7,8,5,79,Doctor,Neurosurgery,Doctor → Neurosurgery
1959,69,72,87,10,10,8,7,7,5,79,Designer,Graphic Design,Designer → Graphic Design
1960,64,50,90,10,9,6,6,7,7,72,Designer,Game Design,Designer → Game Design
1961,90,68,70,10,8,7,8,7,4,81,Business,Finance,Business → Finance
1962,100,83,60,3,7,9,6,8,3,74,Engineer,Aerospace,Engineer → Aerospace
1963,66,60,83,8,8,5,9,8,5,71,Designer,Fashion,Designer → Fashion
1964,88,84,77,6,10,9,7,9,4,80,Teacher,Elementary,Teacher → Elementary
1965,82,64,84,8,8,10,8,8,4,76,Business,Finance,Business → Finance
1966,75,65,83,6,9,8,9,7,3,71,Teacher,Elementary,Teacher → Elementary
1967,98,96,77,4,10,10,4,6,5,82,Scientist,Biology,Scientist → Biology
1968,76,85,85,8,6,9,8,9,5,81,Doctor,General Medicine,Doctor → General Medicine
1969,77,63,95,7,9,8,7,6,5,76,Business,Management,Business → Management
1970,66,71,98,6,8,10,7,8,4,72,Lawyer,Public Interest,Lawyer → Public Interest
1971,100,100,66,4,10,8,6,5,5,81,Scientist,Research,Scientist → Research
1972,72,61,76,10,10,5,8,9,5,75,Designer,Game Design,Designer → Game Design
1973,65,60,89,7,9,6,9,8,4,70,Designer,Architecture,Designer → Architecture
1974,78,65,81,8,9,10,9,7,5,75,Lawyer,Family Law,Lawyer → Family Law
1975,84,85,85,3,8,8,8,8,4,75,Doctor,General Medicine,Doctor → General Medicine
1976,72,54,72,8,9,7,6,8,4,68,Designer,Fashion,Designer → Fashion
1977,75,66,90,8,10,8,6,7,5,77,Designer,Architecture,Designer → Architecture
1978,97,85,77,4,8,8,7,8,3,77,Scientist,Chemistry,Scientist → Chemistry
1979,83,81,86,8,8,10,7,8,2,83,Teacher,Science,Teacher → Science
1980,86,71,84,8,8,9,9,7,3,80,Teacher,Administration,Teacher → Administration
1981,97,95,81,5,8,9,7,5,4,83,Engineer,Computer Science,Engineer → Computer Science
1982,98,92,73,4,8,8,5,6,4,80,Engineer,Mechanical,Engineer → Mechanical
1983,95,94,88,6,9,9,7,7,2,86,Doctor,Neurosurgery,Doctor → Neurosurgery
1984,74,84,84,7,8,10,8,9,4,77,Teacher,Science,Teacher → Science
1985,56,65,90,8,10,8,6,6,6,70,Designer,Industrial,Designer → Industrial
1986,95,70,73,6,9,6,6,6,4,76,IT Professional,Software Development,IT Professional → Software Development
1987,79,55,83,4,6,9,8,6,3,65,Lawyer,Criminal Law,Lawyer → Criminal Law
1988,67,76,89,10,8,8,10,8,6,81,Business,Marketing,Business → Marketing
1989,83,99,78,3,7,8,7,9,3,77,Doctor,Neurosurgery,Doctor → Neurosurgery
1990,77,64,90,7,8,9,7,6,6,74,Lawyer,Environmental Law,Lawyer → Environmental Law
1991,84,99,78,5,7,8,6,10,2,80,Doctor,Pediatrics,Doctor → Pediatrics
1992,70,65,84,10,8,7,6,8,4,77,Designer,Architecture,Designer → Architecture
1993,85,61,81,7,8,8,8,8,6,73,Lawyer,Public Interest,Lawyer → Public Interest
1994,79,89,82,8,7,9,6,8,3,83,Doctor,Orthopedics,Doctor → Orthopedics
1995,95,93,78,5,6,9,5,6,3,82,Engineer,Chemical,Engineer → Chemical
1996,65,72,76,8,7,8,8,6,5,73,Business,Finance,Business → Finance
1997,70,63,82,8,7,9,8,7,3,72,Lawyer,Corporate Law,Lawyer → Corporate Law
1998,85,94,75,6,10,8,5,8,3,80,Scientist,Chemistry,Scientist → Chemistry
1999,92,95,66,3,8,10,4,8,3,76,Engineer,Chemical,Engineer → Chemical
2000,85,80,82,3,6,10,5,7,5,72,Engineer,Aerospace,Engineer → Aerospace
